iter	RMSE
4339	0.2498620264
4340	0.2498553678
4341	0.2498408405
4342	0.2498307681
4343	0.2498178134
4344	0.249807075
4345	0.2497984901
4346	0.2497878163
4347	0.2497803747
4348	0.249770768
4349	0.2497591252
4350	0.2497464584
4351	0.249736241
4352	0.2497273155
4353	0.2497181037
4354	0.249711785
4355	0.2497058307
4356	0.2496965417
4357	0.2496888543
4358	0.2496766678
4359	0.2496664534
4360	0.2496564418
4361	0.2496443131
4362	0.2496367863
4363	0.249627723
4364	0.249619762
4365	0.2496103766
4366	0.2496052808
4367	0.2495938837
4368	0.2495841415
4369	0.249574531
4370	0.2495651447
4371	0.2495528528
4372	0.2495404102
4373	0.2495352486
4374	0.2495221368
4375	0.2495103185
4376	0.2495020175
4377	0.2494882782
4378	0.249473196
4379	0.2494630313
4380	0.2494567507
4381	0.2494450908
4382	0.2494385427
4383	0.2494289344
4384	0.2494197976
4385	0.2494086787
4386	0.2493985196
4387	0.2493920705
4388	0.2493837427
4389	0.2493733255
4390	0.2493606446
4391	0.2493482999
4392	0.2493371527
4393	0.2493299068
4394	0.2493209744
4395	0.2493110433
4396	0.249303713
4397	0.2492961304
4398	0.2492856047
4399	0.2492719438
4400	0.2492594101
4401	0.2492507695
4402	0.2492427104
4403	0.2492302472
4404	0.2492216749
4405	0.2492147013
4406	0.2492045178
4407	0.2491935055
4408	0.2491845374
4409	0.2491758761
4410	0.2491680417
4411	0.24916038
4412	0.2491510907
4413	0.2491413396
4414	0.2491330615
4415	0.2491203903
4416	0.2491139836
4417	0.2491008877
4418	0.2490899158
4419	0.2490820053
4420	0.2490742492
4421	0.249064722
4422	0.2490591359
4423	0.249046077
4424	0.2490307088
4425	0.2490192797
4426	0.2490072625
4427	0.2489976521
4428	0.2489843531
4429	0.2489776541
4430	0.2489636833
4431	0.2489537512
4432	0.2489408379
4433	0.2489299448
4434	0.248915114
4435	0.2488999447
4436	0.2488861133
4437	0.2488777746
4438	0.2488671842
4439	0.2488606278
4440	0.2488478056
4441	0.2488298267
4442	0.248818449
4443	0.2488071433
4444	0.2487988208
4445	0.2487913586
4446	0.2487713192
4447	0.2487624688
4448	0.2487510683
4449	0.2487416464
4450	0.2487343941
4451	0.2487245847
4452	0.2487201172
4453	0.248707386
4454	0.2486916423
4455	0.2486842818
4456	0.2486750951
4457	0.24866309
4458	0.2486565086
4459	0.2486480194
4460	0.2486423422
4461	0.2486325084
4462	0.2486207137
4463	0.2486144148
4464	0.2486019112
4465	0.2485916893
4466	0.248582094
4467	0.2485681031
4468	0.2485558706
4469	0.2485429612
4470	0.2485360483
4471	0.2485254056
4472	0.2485170612
4473	0.2485122042
4474	0.2485027793
4475	0.2484989367
4476	0.2484871454
4477	0.2484803573
4478	0.2484695987
4479	0.2484636
4480	0.2484581674
4481	0.2484501676
4482	0.2484405404
4483	0.2484302289
4484	0.2484218539
4485	0.2484105941
4486	0.2483994169
4487	0.248390296
4488	0.2483825788
4489	0.2483769061
4490	0.2483677233
4491	0.2483568259
4492	0.2483511743
4493	0.2483441215
4494	0.2483352757
4495	0.2483246455
4496	0.2483145449
4497	0.2483089392
4498	0.2482952291
4499	0.2482850972
4500	0.2482785287
4501	0.2482653508
4502	0.2482573965
4503	0.2482525502
4504	0.2482483055
4505	0.2482376781
4506	0.2482314367
4507	0.2482200534
4508	0.2482101425
4509	0.2482032901
4510	0.2481934358
4511	0.2481807951
4512	0.2481745268
4513	0.2481639869
4514	0.2481535239
4515	0.2481430115
4516	0.2481360932
4517	0.2481203667
4518	0.2481137684
4519	0.2481035784
4520	0.2480931782
4521	0.2480886904
4522	0.2480811169
4523	0.2480715991
4524	0.2480567469
4525	0.2480469952
4526	0.2480391605
4527	0.2480353397
4528	0.2480272804
4529	0.2480210708
4530	0.2480137212
4531	0.2480061212
4532	0.2479964898
4533	0.2479881557
4534	0.2479814566
4535	0.2479751577
4536	0.2479675139
4537	0.2479541887
4538	0.2479476767
4539	0.2479402289
4540	0.2479361157
4541	0.2479257665
4542	0.2479174334
4543	0.2479075069
4544	0.2479011913
4545	0.2478896107
4546	0.2478839629
4547	0.247873334
4548	0.2478600096
4549	0.2478522459
4550	0.2478403292
4551	0.2478317893
4552	0.247821923
4553	0.2478118275
4554	0.2478011759
4555	0.2477857157
4556	0.2477764225
4557	0.2477703457
4558	0.2477646183
4559	0.2477568387
4560	0.247751291
4561	0.2477429564
4562	0.2477339732
4563	0.2477251765
4564	0.2477129595
4565	0.2476939813
4566	0.2476874038
4567	0.2476827996
4568	0.247672529
4569	0.2476692912
4570	0.2476606378
4571	0.2476497036
4572	0.2476388383
4573	0.2476268816
4574	0.2476210872
4575	0.2476160066
4576	0.2476110397
4577	0.2476010065
4578	0.2475946991
4579	0.2475832749
4580	0.2475740983
4581	0.2475645289
4582	0.2475512502
4583	0.2475436688
4584	0.2475351484
4585	0.2475262058
4586	0.2475153254
4587	0.2475069455
4588	0.2474964187
4589	0.24748274
4590	0.2474727757
4591	0.2474660983
4592	0.2474597479
4593	0.2474536373
4594	0.2474473042
4595	0.2474361058
4596	0.2474252799
4597	0.2474193128
4598	0.2474147245
4599	0.2474108748
4600	0.2474046034
4601	0.2473957574
4602	0.2473885682
4603	0.2473809618
4604	0.2473748928
4605	0.2473708013
4606	0.2473638048
4607	0.2473500258
4608	0.2473405479
4609	0.2473307021
4610	0.2473247888
4611	0.2473160495
4612	0.2473069729
4613	0.2472977392
4614	0.247288502
4615	0.247273941
4616	0.2472623488
4617	0.2472547408
4618	0.2472490036
4619	0.2472398017
4620	0.2472331391
4621	0.2472276831
4622	0.2472171121
4623	0.2472060483
4624	0.2471983293
4625	0.2471931902
4626	0.2471848176
4627	0.2471733748
4628	0.2471621464
4629	0.2471555967
4630	0.2471511418
4631	0.2471477914
4632	0.2471435409
4633	0.2471344439
4634	0.2471261704
4635	0.2471150931
4636	0.2471067138
4637	0.2470946251
4638	0.2470873487
4639	0.2470827783
4640	0.2470640882
4641	0.2470521208
4642	0.2470429396
4643	0.2470308951
4644	0.2470177245
4645	0.2470065503
4646	0.2470005365
4647	0.246993333
4648	0.2469857053
4649	0.2469797324
4650	0.2469709865
4651	0.2469625632
4652	0.2469555969
4653	0.2469459814
4654	0.2469347837
4655	0.2469251873
4656	0.2469215054
4657	0.24690664
4658	0.2469010491
4659	0.2468930421
4660	0.2468846056
4661	0.2468804911
4662	0.246876164
4663	0.2468660244
4664	0.2468577196
4665	0.2468474394
4666	0.2468401685
4667	0.246829956
4668	0.2468181156
4669	0.2468077616
4670	0.2467995209
4671	0.2467932388
4672	0.2467856938
4673	0.2467739569
4674	0.2467661001
4675	0.2467610894
4676	0.2467544156
4677	0.2467474552
4678	0.2467404997
4679	0.2467295408
4680	0.2467208594
4681	0.246717119
4682	0.2467052812
4683	0.2466944982
4684	0.246686185
4685	0.2466787676
4686	0.2466680243
4687	0.2466570017
4688	0.2466474997
4689	0.2466365341
4690	0.2466316606
4691	0.2466218636
4692	0.2466119466
4693	0.246602906
4694	0.246593686
4695	0.2465848042
4696	0.2465770869
4697	0.2465669516
4698	0.2465549341
4699	0.2465482675
4700	0.2465421592
4701	0.2465356154
4702	0.2465265423
4703	0.2465155768
4704	0.2465059411
4705	0.2464945738
4706	0.2464862946
4707	0.2464780643
4708	0.2464696451
4709	0.2464591786
4710	0.2464497237
4711	0.2464458622
4712	0.2464402053
4713	0.2464306828
4714	0.2464196282
4715	0.2464088659
4716	0.2464029659
4717	0.246392404
4718	0.2463803633
4719	0.2463702552
4720	0.246362
4721	0.2463548618
4722	0.2463502634
4723	0.246342136
4724	0.2463306218
4725	0.2463256847
4726	0.2463187998
4727	0.2463132335
4728	0.2463061483
4729	0.246298237
4730	0.2462916281
4731	0.2462822426
4732	0.2462763302
4733	0.2462625671
4734	0.2462532861
4735	0.2462465663
4736	0.2462421697
4737	0.2462327449
4738	0.2462237453
4739	0.2462206718
4740	0.2462131996
4741	0.2462022987
4742	0.2461896439
4743	0.2461780689
4744	0.2461668325
4745	0.2461580351
4746	0.2461482252
4747	0.2461406849
4748	0.2461324152
4749	0.2461278799
4750	0.2461198404
4751	0.2461095772
4752	0.2460956611
4753	0.2460871686
4754	0.2460802465
4755	0.2460719448
4756	0.2460652825
4757	0.2460586882
4758	0.246052336
4759	0.2460469512
4760	0.2460378127
4761	0.2460300158
4762	0.2460225301
4763	0.2460091571
4764	0.246000071
4765	0.2459939859
4766	0.2459855059
4767	0.2459784096
4768	0.2459752843
4769	0.2459695395
4770	0.2459638187
4771	0.2459562666
4772	0.2459491371
4773	0.2459413248
4774	0.2459322017
4775	0.2459179924
4776	0.2459062423
4777	0.2458999855
4778	0.245889346
4779	0.245878932
4780	0.2458702038
4781	0.2458614696
4782	0.2458573748
4783	0.2458509197
4784	0.2458330967
4785	0.2458231119
4786	0.2458126933
4787	0.2458080149
4788	0.2458039625
4789	0.245791015
4790	0.2457798631
4791	0.2457736875
4792	0.2457666839
4793	0.2457636807
4794	0.2457530221
4795	0.2457413281
4796	0.2457364785
4797	0.2457299912
4798	0.2457226728
4799	0.2457134382
4800	0.2457048821
4801	0.2456949968
4802	0.2456911915
4803	0.2456801151
4804	0.2456711291
4805	0.2456608296
4806	0.2456529906
4807	0.2456456847
4808	0.2456367988
4809	0.2456242743
4810	0.2456110542
4811	0.2456012604
4812	0.2455960911
4813	0.2455880368
4814	0.2455784974
4815	0.2455671237
4816	0.2455629643
4817	0.2455552753
4818	0.2455426043
4819	0.2455361558
4820	0.2455278131
4821	0.245516732
4822	0.2455063864
4823	0.245498293
4824	0.2454924297
4825	0.2454852104
4826	0.2454794444
4827	0.2454749124
4828	0.2454656889
4829	0.2454584835
4830	0.2454559182
4831	0.2454508167
4832	0.2454451929
4833	0.2454388189
4834	0.2454349858
4835	0.2454312149
4836	0.245422909
4837	0.2454190683
4838	0.2454113018
4839	0.2454023679
4840	0.2453892406
4841	0.2453752642
4842	0.2453683336
4843	0.2453589964
4844	0.2453546665
4845	0.2453468911
4846	0.2453403944
4847	0.2453342761
4848	0.2453238126
4849	0.2453172974
4850	0.2453088958
4851	0.2453029895
4852	0.2452913311
4853	0.2452849017
4854	0.2452743354
4855	0.2452683161
4856	0.2452609214
4857	0.2452456042
4858	0.2452389487
4859	0.2452314014
4860	0.2452212938
4861	0.2452017562
4862	0.2451953122
4863	0.2451880934
4864	0.2451759577
4865	0.2451689538
4866	0.2451542884
4867	0.2451419292
4868	0.2451340939
4869	0.2451218953
4870	0.24511065
4871	0.2451046553
4872	0.2450889498
4873	0.2450844523
4874	0.2450749906
4875	0.2450669615
4876	0.245061075
4877	0.2450516248
4878	0.2450476998
4879	0.2450393832
4880	0.2450323497
4881	0.2450282086
4882	0.2450207901
4883	0.2450130933
4884	0.2450020079
4885	0.2449950521
4886	0.2449887157
4887	0.244983605
4888	0.2449767457
4889	0.2449686192
4890	0.244960156
4891	0.2449525708
4892	0.2449412137
4893	0.2449311139
4894	0.2449203522
4895	0.2449096157
4896	0.2449003138
4897	0.2448932398
4898	0.244884125
4899	0.2448726542
4900	0.244868107
4901	0.2448613093
4902	0.2448506807
4903	0.2448434946
4904	0.2448380026
4905	0.2448253888
4906	0.2448157215
4907	0.2448098734
4908	0.2447979183
4909	0.2447895053
4910	0.2447811306
4911	0.2447722622
4912	0.2447623398
4913	0.2447561515
4914	0.2447472204
4915	0.2447409497
4916	0.2447337695
4917	0.244723211
4918	0.244716433
4919	0.244713112
4920	0.2447052117
4921	0.2447008583
4922	0.2446950561
4923	0.2446822371
4924	0.2446745986
4925	0.2446632229
4926	0.244650834
4927	0.2446461562
4928	0.2446404299
4929	0.2446336041
4930	0.244626828
4931	0.2446181129
4932	0.2446095867
4933	0.2445972995
4934	0.2445852079
4935	0.244582825
4936	0.2445785206
4937	0.2445735494
4938	0.2445626303
4939	0.2445559686
4940	0.2445455116
4941	0.2445321209
4942	0.2445248774
4943	0.2445199868
4944	0.2445108436
4945	0.2445025033
4946	0.2444967345
4947	0.2444876407
4948	0.2444793335
4949	0.2444696661
4950	0.2444605131
4951	0.2444529541
4952	0.2444469219
4953	0.2444344912
4954	0.2444254905
4955	0.2444146561
4956	0.2444095299
4957	0.2444022575
4958	0.2443899994
4959	0.2443817975
4960	0.244378264
4961	0.2443675407
4962	0.2443642958
4963	0.2443581161
4964	0.244354548
4965	0.2443457002
4966	0.24433591
4967	0.2443264183
4968	0.2443183747
4969	0.244309757
4970	0.244296737
4971	0.2442879955
4972	0.2442812868
4973	0.2442741105
4974	0.2442643436
4975	0.2442598755
4976	0.2442516685
4977	0.2442426839
4978	0.2442361229
4979	0.2442247629
4980	0.2442221613
4981	0.2442144726
4982	0.2442071903
4983	0.2441969691
4984	0.2441892138
4985	0.2441783795
4986	0.2441729188
4987	0.2441642527
4988	0.2441521899
4989	0.2441443592
4990	0.2441316795
4991	0.2441245031
4992	0.2441209268
4993	0.2441151438
4994	0.244110703
4995	0.244106953
4996	0.2441017942
4997	0.2440920176
4998	0.2440849305
4999	0.2440777223
5000	0.2440659178
5001	0.2440591588
5002	0.2440445369
5003	0.2440372719
5004	0.2440248585
5005	0.2440176924
5006	0.2440103047
5007	0.2440030596
5008	0.2439986661
5009	0.2439942449
5010	0.2439872838
5011	0.2439757662
5012	0.2439644473
5013	0.2439565833
5014	0.2439429723
5015	0.2439336371
5016	0.2439196153
5017	0.2439136832
5018	0.2439016821
5019	0.243893324
5020	0.2438842355
5021	0.2438742077
5022	0.2438645904
5023	0.2438565413
5024	0.2438509451
5025	0.2438418922
5026	0.2438332377
5027	0.2438293638
5028	0.2438263105
5029	0.2438181202
5030	0.243812046
5031	0.2438066533
5032	0.2437973719
5033	0.2437923953
5034	0.2437836065
5035	0.2437718713
5036	0.2437666368
5037	0.243761185
5038	0.2437544259
5039	0.2437484442
5040	0.2437406549
5041	0.2437366757
5042	0.2437278395
5043	0.2437176849
5044	0.2437070911
5045	0.2437041491
5046	0.2436982262
5047	0.2436846859
5048	0.2436734866
5049	0.2436644282
5050	0.2436576658
5051	0.2436493471
5052	0.2436372673
5053	0.2436270622
5054	0.2436192159
5055	0.2436106953
5056	0.243606236
5057	0.2435999964
5058	0.2435905637
5059	0.2435813382
5060	0.2435724609
5061	0.2435671942
5062	0.2435560317
5063	0.243548719
5064	0.2435410289
5065	0.2435272557
5066	0.243519861
5067	0.2435112275
5068	0.2435056985
5069	0.2434984417
5070	0.2434943534
5071	0.2434860134
5072	0.243480538
5073	0.2434697932
5074	0.2434622396
5075	0.2434547644
5076	0.2434423688
5077	0.2434346518
5078	0.2434286867
5079	0.2434220553
5080	0.2434141581
5081	0.2434058404
5082	0.2433972816
5083	0.2433911976
5084	0.2433826643
5085	0.2433790872
5086	0.2433746357
5087	0.2433684464
5088	0.2433572118
5089	0.243347259
5090	0.2433396571
5091	0.2433338684
5092	0.2433275631
5093	0.2433228068
5094	0.2433124326
5095	0.2433055999
5096	0.2432993404
5097	0.2432888421
5098	0.2432814539
5099	0.2432692826
5100	0.2432647207
5101	0.2432559425
5102	0.2432510895
5103	0.2432415221
5104	0.2432332471
5105	0.2432261661
5106	0.2432200349
5107	0.2432145917
5108	0.2432105935
5109	0.2432040799
5110	0.243196973
5111	0.2431905599
5112	0.2431777012
5113	0.2431666848
5114	0.2431600139
5115	0.2431537244
5116	0.2431437485
5117	0.2431339686
5118	0.2431276863
5119	0.2431179605
5120	0.2431120722
5121	0.2431058741
5122	0.2430956134
5123	0.2430899549
5124	0.2430823508
5125	0.2430735146
5126	0.2430623938
5127	0.2430528557
5128	0.243045995
5129	0.2430359775
5130	0.2430249999
5131	0.2430185184
5132	0.2430152729
5133	0.2430108141
5134	0.2430044691
5135	0.2429957907
5136	0.2429896763
5137	0.2429860059
5138	0.242979389
5139	0.2429663827
5140	0.2429524728
5141	0.2429460463
5142	0.2429417929
5143	0.2429319696
5144	0.2429227063
5145	0.2429164952
5146	0.2429051244
5147	0.2428951523
5148	0.2428904507
5149	0.24288653
5150	0.2428826486
5151	0.2428768933
5152	0.2428679519
5153	0.2428618389
5154	0.2428533294
5155	0.2428472234
5156	0.242837237
5157	0.242828202
5158	0.2428216992
5159	0.2428153696
5160	0.2428062612
5161	0.2427970225
5162	0.2427874285
5163	0.2427791888
5164	0.2427702206
5165	0.2427581645
5166	0.2427464818
5167	0.242739784
5168	0.242731192
5169	0.2427272933
5170	0.2427204321
5171	0.2427088814
5172	0.2427035848
5173	0.2426981191
5174	0.2426887762
5175	0.2426816392
5176	0.2426708535
5177	0.2426629474
5178	0.2426566432
5179	0.2426531129
5180	0.2426416911
5181	0.2426293359
5182	0.2426153908
5183	0.2426010335
5184	0.2425872888
5185	0.2425779803
5186	0.242569915
5187	0.2425634461
5188	0.2425572437
5189	0.2425490027
5190	0.242539079
5191	0.2425329328
5192	0.2425268646
5193	0.2425199956
5194	0.2425108413
5195	0.2425033858
5196	0.2424979711
5197	0.2424906751
5198	0.2424876443
5199	0.2424818684
5200	0.242473479
5201	0.2424675997
5202	0.2424551557
5203	0.242442677
5204	0.2424347703
5205	0.2424244579
5206	0.2424154579
5207	0.2424027323
5208	0.2423924579
5209	0.2423860121
5210	0.2423789835
5211	0.2423743371
5212	0.2423681841
5213	0.2423578775
5214	0.242351895
5215	0.2423461922
5216	0.2423337644
5217	0.2423245249
5218	0.2423138235
5219	0.2423071986
5220	0.242297582
5221	0.2422874143
5222	0.2422779047
5223	0.242266578
5224	0.2422622369
5225	0.2422529264
5226	0.242242595
5227	0.2422366799
5228	0.2422282904
5229	0.2422207485
5230	0.2422121144
5231	0.2421988747
5232	0.2421925217
5233	0.2421825909
5234	0.2421762265
5235	0.2421691811
5236	0.2421630938
5237	0.242156058
5238	0.2421498844
5239	0.2421429075
5240	0.2421324691
5241	0.242121461
5242	0.2421089884
5243	0.2421035993
5244	0.2420978088
5245	0.2420928907
5246	0.2420886702
5247	0.2420796531
5248	0.2420713851
5249	0.2420661036
5250	0.2420598996
5251	0.2420546797
5252	0.2420501947
5253	0.2420448724
5254	0.2420381243
5255	0.2420337674
5256	0.2420270074
5257	0.2420212488
5258	0.2420101893
5259	0.2420035839
5260	0.2419964722
5261	0.2419877532
5262	0.241973972
5263	0.241967394
5264	0.2419567057
5265	0.2419494836
5266	0.2419384299
5267	0.2419314226
5268	0.2419226541
5269	0.2419115791
5270	0.2419030767
5271	0.2418945883
5272	0.2418833311
5273	0.241879713
5274	0.2418699126
5275	0.241865941
5276	0.2418584959
5277	0.2418467333
5278	0.2418361898
5279	0.2418279498
5280	0.2418248743
5281	0.2418150358
5282	0.2418024122
5283	0.2417935026
5284	0.2417836243
5285	0.241772733
5286	0.2417597672
5287	0.2417506751
5288	0.2417441654
5289	0.241741096
5290	0.241732554
5291	0.2417189419
5292	0.2417128418
5293	0.2417024075
5294	0.2416938128
5295	0.2416871667
5296	0.2416814871
5297	0.2416720445
5298	0.2416679785
5299	0.2416557621
5300	0.2416520514
5301	0.2416453153
5302	0.2416401432
5303	0.2416288047
5304	0.2416186699
5305	0.2416142769
5306	0.2416066841
5307	0.2416011026
5308	0.2415933939
5309	0.2415822206
5310	0.2415757135
5311	0.2415575395
5312	0.2415523169
5313	0.241546941
5314	0.2415421237
5315	0.2415336464
5316	0.2415245058
5317	0.2415180361
5318	0.2415107313
5319	0.2415033283
5320	0.2415000239
5321	0.2414896316
5322	0.2414807911
5323	0.2414740332
5324	0.2414707522
5325	0.2414663403
5326	0.2414576864
5327	0.2414493507
5328	0.241442714
5329	0.2414352053
5330	0.2414301176
5331	0.2414233234
5332	0.241408457
5333	0.2414018297
5334	0.2413966423
5335	0.241393316
5336	0.2413886125
5337	0.2413770978
5338	0.2413704818
5339	0.2413637268
5340	0.2413556189
5341	0.2413477772
5342	0.2413364811
5343	0.2413273457
5344	0.2413225998
5345	0.2413164802
5346	0.2413080293
5347	0.2413026111
5348	0.2412934172
5349	0.2412841388
5350	0.2412799323
5351	0.2412674348
5352	0.2412583873
5353	0.241249551
5354	0.2412411271
5355	0.2412288965
5356	0.2412204991
5357	0.24121374
5358	0.2412049424
5359	0.2411969909
5360	0.2411880071
5361	0.2411845158
5362	0.2411752372
5363	0.2411654884
5364	0.2411597331
5365	0.2411570426
5366	0.2411510944
5367	0.2411458067
5368	0.2411343046
5369	0.2411288138
5370	0.2411206301
5371	0.2411137266
5372	0.2411072057
5373	0.2410957542
5374	0.2410906726
5375	0.2410870136
5376	0.2410763846
5377	0.2410668633
5378	0.2410556304
5379	0.241044628
5380	0.2410358926
5381	0.2410270546
5382	0.2410165026
5383	0.2410094601
5384	0.2410038047
5385	0.240993282
5386	0.2409860034
5387	0.2409829941
5388	0.2409703335
5389	0.2409602116
5390	0.2409543836
5391	0.2409493455
5392	0.2409357451
5393	0.2409272979
5394	0.2409203817
5395	0.2409175708
5396	0.24091241
5397	0.2409053828
5398	0.2408992599
5399	0.2408932963
5400	0.2408789356
5401	0.2408731828
5402	0.2408678525
5403	0.2408609695
5404	0.2408475546
5405	0.2408411637
5406	0.2408339205
5407	0.2408286074
5408	0.2408252851
5409	0.2408220869
5410	0.2408132102
5411	0.2408020725
5412	0.2407927455
5413	0.2407874209
5414	0.2407820011
5415	0.240771302
5416	0.2407616472
5417	0.2407577711
5418	0.2407530471
5419	0.2407392458
5420	0.2407343317
5421	0.2407270487
5422	0.2407193714
5423	0.2407132395
5424	0.2407093077
5425	0.2407018197
5426	0.2406925409
5427	0.2406847233
5428	0.2406752988
5429	0.2406695038
5430	0.2406595319
5431	0.2406523734
5432	0.2406432985
5433	0.2406370767
5434	0.2406316963
5435	0.2406215932
5436	0.240610474
5437	0.2406017857
5438	0.2405922928
5439	0.2405850532
5440	0.2405789181
5441	0.2405750253
5442	0.240567939
5443	0.2405593052
5444	0.2405529593
5445	0.240545075
5446	0.2405373477
5447	0.2405281551
5448	0.2405177462
5449	0.240510155
5450	0.2405033504
5451	0.240494422
5452	0.2404902533
5453	0.2404785679
5454	0.2404737303
5455	0.2404684813
5456	0.2404554576
5457	0.2404450662
5458	0.240434163
5459	0.2404296877
5460	0.2404254265
5461	0.2404209487
5462	0.2404105682
5463	0.24040383
5464	0.2404006359
5465	0.2403935241
5466	0.2403889484
5467	0.2403838466
5468	0.2403754562
5469	0.2403649548
5470	0.2403615348
5471	0.2403533777
5472	0.2403459691
5473	0.2403380908
5474	0.2403320202
5475	0.2403240473
5476	0.2403214733
5477	0.2403130751
5478	0.2403019886
5479	0.2402959974
5480	0.2402889319
5481	0.2402858423
5482	0.2402794357
5483	0.2402668043
5484	0.2402624381
5485	0.2402543563
5486	0.2402437845
5487	0.2402331507
5488	0.2402247547
5489	0.2402140263
5490	0.2402062996
5491	0.2401978943
5492	0.2401878455
5493	0.2401793401
5494	0.2401688537
5495	0.2401600783
5496	0.2401507349
5497	0.2401449666
5498	0.2401374999
5499	0.2401334253
5500	0.2401223457
5501	0.2401167575
5502	0.2401051182
5503	0.2400997537
5504	0.2400915811
5505	0.2400840776
5506	0.2400729211
5507	0.2400684382
5508	0.2400579021
5509	0.2400489603
5510	0.2400390704
5511	0.2400249533
5512	0.2400194483
5513	0.2400136925
5514	0.2400067814
5515	0.2399981324
5516	0.2399856509
5517	0.2399774499
5518	0.2399675571
5519	0.2399641557
5520	0.2399575557
5521	0.2399511612
5522	0.2399484754
5523	0.2399358833
5524	0.2399279868
5525	0.2399207556
5526	0.2399123389
5527	0.2399073987
5528	0.2398967273
5529	0.2398879527
5530	0.2398769178
5531	0.2398691676
5532	0.2398600845
5533	0.2398485439
5534	0.2398391281
5535	0.2398327149
5536	0.239823691
5537	0.2398206061
5538	0.2398133607
5539	0.2398067513
5540	0.2397994315
5541	0.2397928625
5542	0.2397818319
5543	0.2397750866
5544	0.2397676626
5545	0.2397569034
5546	0.2397454033
5547	0.2397378168
5548	0.2397307962
5549	0.2397219057
5550	0.2397182949
5551	0.2397055322
5552	0.2396999039
5553	0.2396904642
5554	0.2396782414
5555	0.2396722897
5556	0.2396644071
5557	0.2396550557
5558	0.2396454633
5559	0.2396379309
5560	0.2396224892
5561	0.2396169153
5562	0.2396045686
5563	0.2395979924
5564	0.2395920914
5565	0.2395813228
5566	0.239574003
5567	0.2395682064
5568	0.2395650095
5569	0.239556078
5570	0.2395495594
5571	0.2395375827
5572	0.2395308786
5573	0.2395229482
5574	0.239518961
5575	0.2395131919
5576	0.2395070629
5577	0.239497365
5578	0.2394914489
5579	0.2394824902
5580	0.2394769715
5581	0.2394632554
5582	0.2394572425
5583	0.2394535869
5584	0.239448371
5585	0.2394365893
5586	0.2394289918
5587	0.2394176878
5588	0.2394063402
5589	0.2393991479
5590	0.2393885858
5591	0.2393810427
5592	0.2393713168
5593	0.2393660687
5594	0.2393553778
5595	0.2393498343
5596	0.2393400809
5597	0.2393304033
5598	0.2393240892
5599	0.2393147346
5600	0.2393080462
5601	0.2393042016
5602	0.2392968416
5603	0.2392909442
5604	0.2392859885
5605	0.2392802245
5606	0.239275378
5607	0.2392697947
5608	0.2392645446
5609	0.2392589149
5610	0.2392490819
5611	0.2392434851
5612	0.2392337165
5613	0.2392269193
5614	0.2392124255
5615	0.2392082742
5616	0.2391984181
5617	0.2391882422
5618	0.2391805127
5619	0.2391741577
5620	0.2391677276
5621	0.2391594931
5622	0.2391543609
5623	0.2391466531
5624	0.2391429247
5625	0.2391342103
5626	0.2391250095
5627	0.2391206824
5628	0.2391160621
5629	0.2391065275
5630	0.2390936332
5631	0.2390896506
5632	0.2390858432
5633	0.2390790388
5634	0.2390705865
5635	0.2390640137
5636	0.2390543649
5637	0.239047937
5638	0.2390435056
5639	0.2390347892
5640	0.2390277922
5641	0.2390221536
5642	0.2390185756
5643	0.2390137313
5644	0.239008038
5645	0.2389974585
5646	0.2389885604
5647	0.2389787929
5648	0.2389729854
5649	0.2389680934
5650	0.2389581644
5651	0.2389484442
5652	0.2389424503
5653	0.2389327234
5654	0.2389248538
5655	0.2389131955
5656	0.2389030389
5657	0.2388967611
5658	0.2388863348
5659	0.2388780033
5660	0.2388700871
5661	0.2388581928
5662	0.2388513942
5663	0.2388485744
5664	0.2388403872
5665	0.238835413
5666	0.2388272112
5667	0.2388174345
5668	0.2388119527
5669	0.238801217
5670	0.2387932687
5671	0.2387860488
5672	0.2387773657
5673	0.238765738
5674	0.2387609397
5675	0.2387530571
5676	0.23874401
5677	0.2387371202
5678	0.2387295115
5679	0.2387207374
5680	0.238714209
5681	0.2387057137
5682	0.2386971197
5683	0.2386894229
5684	0.2386764471
5685	0.2386681632
5686	0.2386568854
5687	0.2386502306
5688	0.2386472221
5689	0.2386423152
5690	0.2386347234
5691	0.2386281335
5692	0.2386210298
5693	0.2386109073
5694	0.2386069851
5695	0.2385928461
5696	0.2385824345
5697	0.2385766676
5698	0.2385734556
5699	0.238569714
5700	0.2385617145
5701	0.2385549804
5702	0.2385486687
5703	0.2385410903
5704	0.2385347483
5705	0.2385261912
5706	0.2385165952
5707	0.2385140221
5708	0.2385089666
5709	0.2385019722
5710	0.2384983948
5711	0.2384924301
5712	0.2384828806
5713	0.2384702456
5714	0.2384655871
5715	0.2384565027
5716	0.2384494289
5717	0.2384407701
5718	0.238428286
5719	0.2384190808
5720	0.2384132137
5721	0.2384006202
5722	0.2383963718
5723	0.2383928432
5724	0.2383844779
5725	0.2383778619
5726	0.2383732196
5727	0.2383658497
5728	0.2383557509
5729	0.2383481413
5730	0.2383424528
5731	0.2383360073
5732	0.2383242165
5733	0.2383150384
5734	0.2383105693
5735	0.2383028479
5736	0.2382921102
5737	0.2382831813
5738	0.2382781075
5739	0.238268646
5740	0.2382546997
5741	0.2382461209
5742	0.2382421927
5743	0.2382396299
5744	0.238236248
5745	0.2382296535
5746	0.2382198691
5747	0.23821174
5748	0.238204505
5749	0.2381977929
5750	0.2381918171
